customer_id,segment,country,onboarding_date,kyc_status
CUS002130,RETAIL,IN,2021-11-13,VERIFIED
CUS002131,RETAIL,IN,2024-08-28,VERIFIED
CUS002132,RETAIL,SG,2024-12-06,VERIFIED
CUS002133,RETAIL,IN,2021-11-09,VERIFIED
CUS002134,RETAIL,IN,2022-09-19,VERIFIED
CUS002135,RETAIL,IN,2023-01-02,VERIFIED
CUS002136,RETAIL,IN,2022-06-01,VERIFIED
CUS002137,RETAIL,IN,2022-05-19,VERIFIED
CUS002138,RETAIL,SG,2023-05-16,VERIFIED
CUS002139,RETAIL,AE,2022-08-31,VERIFIED
CUS002140,RETAIL,IN,2023-03-03,VERIFIED
CUS002141,RETAIL,AE,2024-03-18,VERIFIED
CUS002142,SME,IN,2022-02-28,VERIFIED
CUS002143,RETAIL,SG,2023-07-25,VERIFIED
CUS002144,RETAIL,SG,2021-07-29,VERIFIED
CUS002145,RETAIL,SG,2023-06-25,VERIFIED
CUS002146,RETAIL,SG,2024-04-11,VERIFIED
CUS002147,RETAIL,IN,2021-10-30,VERIFIED
CUS002148,RETAIL,IN,2024-06-22,VERIFIED
CUS002149,RETAIL,IN,2021-03-22,VERIFIED
CUS002150,RETAIL,IN,2022-08-04,VERIFIED
CUS002151,RETAIL,SG,2023-02-27,VERIFIED
CUS002152,RETAIL,IN,2024-02-13,VERIFIED
CUS002153,SME,IN,2024-03-25,VERIFIED
CUS002154,RETAIL,IN,2024-04-05,VERIFIED
CUS002155,RETAIL,IN,2021-10-23,VERIFIED
CUS002156,RETAIL,SG,2024-03-23,VERIFIED
CUS002157,RETAIL,SG,2024-11-13,VERIFIED
CUS002158,SME,IN,2024-04-01,VERIFIED
CUS002159,RETAIL,IN,2022-08-31,VERIFIED
CUS002160,SME,IN,2023-03-06,VERIFIED
CUS002161,RETAIL,IN,2023-07-29,VERIFIED
CUS002162,RETAIL,SG,2021-04-22,VERIFIED
CUS002163,SME,IN,2023-09-09,PENDING
CUS002164,RETAIL,IN,2021-10-30,VERIFIED
CUS002165,SME,IN,2024-07-12,VERIFIED
CUS002166,SME,AE,2022-12-03,VERIFIED
CUS002167,RETAIL,SG,2024-07-02,VERIFIED
CUS002168,RETAIL,IN,2024-09-10,VERIFIED
CUS002169,SME,IN,2022-05-26,VERIFIED
CUS002170,RETAIL,IN,2022-06-04,VERIFIED
CUS002171,RETAIL,AE,2022-10-20,VERIFIED
CUS002172,RETAIL,IN,2023-04-11,VERIFIED
CUS002173,RETAIL,IN,2023-12-20,VERIFIED
CUS002174,RETAIL,AE,2022-01-08,VERIFIED
CUS002175,RETAIL,SG,2024-04-11,VERIFIED
CUS002176,RETAIL,IN,2023-02-10,VERIFIED
CUS002177,RETAIL,IN,2021-05-23,VERIFIED
CUS002178,RETAIL,IN,2022-06-11,VERIFIED
CUS002179,RETAIL,IN,2021-10-07,VERIFIED
CUS002180,RETAIL,IN,2024-03-27,VERIFIED
CUS002181,RETAIL,AE,2024-11-27,VERIFIED
CUS002182,RETAIL,AE,2021-10-23,VERIFIED
CUS002183,RETAIL,IN,2022-11-05,VERIFIED
CUS002184,RETAIL,IN,2022-01-06,VERIFIED
CUS002185,RETAIL,IN,2021-10-10,VERIFIED
CUS002186,RETAIL,IN,2023-07-28,VERIFIED
CUS002187,RETAIL,SG,2024-07-31,VERIFIED
CUS002188,SME,IN,2021-04-23,VERIFIED
CUS002189,RETAIL,IN,2023-11-02,VERIFIED
CUS002190,RETAIL,IN,2024-05-22,VERIFIED
CUS002191,SME,IN,2022-10-25,VERIFIED
CUS002192,RETAIL,IN,2024-12-04,VERIFIED
CUS002193,SME,SG,2024-10-10,VERIFIED
CUS002194,RETAIL,SG,2022-01-29,VERIFIED
CUS002195,RETAIL,IN,2024-08-31,VERIFIED
CUS002196,RETAIL,AE,2022-09-14,VERIFIED
CUS002197,RETAIL,IN,2023-04-08,VERIFIED
CUS002198,RETAIL,AE,2024-07-30,PENDING
CUS002199,RETAIL,IN,2021-05-22,VERIFIED
CUS002200,RETAIL,IN,2024-05-23,VERIFIED
CUS002201,RETAIL,AE,2022-07-06,PENDING
CUS002202,SME,IN,2024-07-02,VERIFIED
CUS002203,RETAIL,IN,2022-09-28,VERIFIED
CUS002204,SME,IN,2024-05-13,VERIFIED
CUS002205,RETAIL,IN,2021-08-07,VERIFIED
CUS002206,RETAIL,IN,2023-03-28,VERIFIED
CUS002207,RETAIL,IN,2024-12-20,VERIFIED
CUS002208,RETAIL,AE,2024-10-22,VERIFIED
CUS002209,SME,IN,2022-12-03,VERIFIED
CUS002210,RETAIL,IN,2023-01-05,VERIFIED
CUS002211,RETAIL,IN,2023-09-27,VERIFIED
CUS002212,RETAIL,SG,2022-09-07,VERIFIED
CUS002213,RETAIL,IN,2021-12-13,VERIFIED
CUS002214,RETAIL,IN,2022-03-20,VERIFIED
CUS002215,RETAIL,IN,2022-02-17,VERIFIED
CUS002216,RETAIL,SG,2021-05-18,VERIFIED
CUS002217,RETAIL,SG,2024-03-18,VERIFIED
CUS002218,RETAIL,IN,2024-09-08,VERIFIED
CUS002219,RETAIL,SG,2024-07-16,VERIFIED
CUS002220,RETAIL,IN,2024-11-13,VERIFIED
CUS002221,RETAIL,IN,2023-11-18,VERIFIED
CUS002222,RETAIL,IN,2024-06-21,VERIFIED
CUS002223,RETAIL,IN,2021-06-22,VERIFIED
CUS002224,RETAIL,IN,2023-09-17,VERIFIED
CUS002225,RETAIL,IN,2024-03-02,VERIFIED
CUS002226,RETAIL,IN,2022-12-28,VERIFIED
CUS002227,RETAIL,IN,2023-05-10,VERIFIED
CUS002228,RETAIL,IN,2024-12-26,VERIFIED
CUS002229,RETAIL,SG,2021-04-29,VERIFIED
CUS002230,RETAIL,SG,2022-05-08,VERIFIED
CUS002231,RETAIL,IN,2021-11-03,VERIFIED
CUS002232,RETAIL,IN,2021-05-03,VERIFIED
CUS002233,RETAIL,IN,2021-08-11,VERIFIED
CUS002234,RETAIL,IN,2024-01-18,VERIFIED
CUS002235,RETAIL,IN,2022-01-29,VERIFIED
CUS002236,RETAIL,IN,2024-12-20,VERIFIED
CUS002237,SME,SG,2023-08-15,VERIFIED
CUS002238,RETAIL,SG,2022-02-12,VERIFIED
CUS002239,RETAIL,IN,2022-04-28,VERIFIED
CUS002240,RETAIL,IN,2022-01-19,VERIFIED
CUS002241,RETAIL,AE,2022-02-07,VERIFIED
CUS002242,RETAIL,IN,2024-11-02,VERIFIED
CUS002243,SME,AE,2022-10-08,VERIFIED
CUS002244,RETAIL,IN,2022-08-21,VERIFIED
CUS002245,RETAIL,IN,2024-05-29,VERIFIED
CUS002246,RETAIL,IN,2024-01-28,VERIFIED
CUS002247,RETAIL,IN,2023-02-19,VERIFIED
CUS002248,RETAIL,AE,2022-07-30,VERIFIED
CUS002249,SME,IN,2021-09-29,VERIFIED
CUS002250,SME,AE,2022-03-22,VERIFIED
CUS002251,RETAIL,IN,2021-04-07,VERIFIED
CUS002252,RETAIL,AE,2024-02-25,VERIFIED
CUS002253,RETAIL,AE,2023-07-02,VERIFIED
CUS002254,RETAIL,IN,2024-01-02,VERIFIED
CUS002255,RETAIL,IN,2021-08-03,VERIFIED
CUS002256,RETAIL,SG,2022-08-29,VERIFIED
CUS002257,SME,IN,2023-01-21,REJECTED
CUS002258,RETAIL,AE,2022-10-09,VERIFIED
CUS002259,SME,IN,2023-10-02,PENDING
CUS002260,SME,IN,2021-08-10,VERIFIED
CUS002261,RETAIL,IN,2022-08-25,VERIFIED
CUS002262,RETAIL,SG,2023-01-18,VERIFIED
CUS002263,RETAIL,AE,2022-04-21,VERIFIED
CUS002264,SME,IN,2021-12-09,PENDING
CUS002265,RETAIL,SG,2023-06-28,VERIFIED
CUS002266,SME,AE,2022-03-14,VERIFIED
CUS002267,RETAIL,IN,2021-12-11,VERIFIED
CUS002268,RETAIL,IN,2022-06-15,VERIFIED
CUS002269,SME,SG,2024-07-22,VERIFIED
CUS002270,RETAIL,SG,2024-04-08,VERIFIED
CUS002271,RETAIL,IN,2024-11-19,VERIFIED
CUS002272,RETAIL,AE,2023-12-12,VERIFIED
CUS002273,RETAIL,IN,2024-05-16,VERIFIED
CUS002274,RETAIL,AE,2022-10-31,VERIFIED
CUS002275,RETAIL,AE,2021-07-08,VERIFIED
CUS002276,RETAIL,SG,2024-10-01,VERIFIED
CUS002277,RETAIL,IN,2023-11-30,VERIFIED
CUS002278,RETAIL,IN,2024-10-30,VERIFIED
CUS002279,RETAIL,IN,2024-09-06,VERIFIED
CUS002280,RETAIL,IN,2024-10-24,VERIFIED
CUS002281,SME,SG,2022-09-05,VERIFIED
CUS002282,RETAIL,IN,2021-06-22,VERIFIED
CUS002283,SME,IN,2022-03-24,VERIFIED
CUS002284,RETAIL,IN,2022-05-13,VERIFIED
CUS002285,RETAIL,IN,2024-05-27,VERIFIED
CUS002286,RETAIL,IN,2021-10-18,VERIFIED
CUS002287,RETAIL,SG,2022-10-13,VERIFIED
CUS002288,RETAIL,SG,2021-04-24,PENDING
CUS002289,SME,IN,2023-07-05,VERIFIED
CUS002290,RETAIL,AE,2022-04-26,VERIFIED
CUS002291,SME,AE,2023-03-01,VERIFIED
CUS002292,RETAIL,IN,2023-01-11,VERIFIED
CUS002293,RETAIL,SG,2024-08-06,VERIFIED
CUS002294,RETAIL,IN,2023-03-03,VERIFIED
CUS002295,RETAIL,IN,2024-05-13,VERIFIED
CUS002296,RETAIL,IN,2022-02-22,VERIFIED
CUS002297,SME,IN,2022-04-15,VERIFIED
CUS002298,SME,AE,2021-09-04,VERIFIED
CUS002299,RETAIL,AE,2023-03-28,VERIFIED
CUS002300,RETAIL,SG,2021-10-28,VERIFIED
CUS002301,RETAIL,IN,2021-08-04,VERIFIED
CUS002302,RETAIL,IN,2023-02-11,VERIFIED
CUS002303,RETAIL,AE,2021-05-17,VERIFIED
CUS002304,RETAIL,IN,2022-01-15,VERIFIED
CUS002305,SME,IN,2023-11-22,VERIFIED
CUS002306,RETAIL,IN,2023-03-06,PENDING
CUS002307,RETAIL,IN,2024-08-13,VERIFIED
CUS002308,SME,IN,2023-07-13,VERIFIED
CUS002309,RETAIL,IN,2023-08-16,PENDING
CUS002310,RETAIL,IN,2023-11-12,VERIFIED
CUS002311,SME,IN,2023-08-23,VERIFIED
CUS002312,RETAIL,IN,2024-10-17,VERIFIED
CUS002313,RETAIL,IN,2023-04-08,VERIFIED
CUS002314,RETAIL,IN,2024-03-26,PENDING
CUS002315,SME,AE,2024-02-16,VERIFIED
CUS002316,RETAIL,IN,2022-03-16,VERIFIED
CUS002317,RETAIL,SG,2021-08-07,VERIFIED
CUS002318,RETAIL,SG,2024-05-06,PENDING
CUS002319,RETAIL,IN,2022-11-08,VERIFIED
CUS002320,RETAIL,SG,2021-07-20,VERIFIED
CUS002321,RETAIL,SG,2022-09-03,VERIFIED
CUS002322,SME,IN,2024-09-13,PENDING
CUS002323,RETAIL,IN,2022-01-13,VERIFIED
CUS002324,SME,IN,2024-10-22,VERIFIED
CUS002325,SME,AE,2022-08-22,VERIFIED
CUS002326,SME,SG,2023-02-28,VERIFIED
CUS002327,RETAIL,AE,2022-12-25,VERIFIED
CUS002328,RETAIL,AE,2024-02-25,VERIFIED
CUS002329,SME,IN,2021-08-10,VERIFIED
CUS002330,RETAIL,SG,2024-08-10,VERIFIED
CUS002331,RETAIL,IN,2021-05-30,VERIFIED
CUS002332,RETAIL,SG,2024-10-10,VERIFIED
CUS002333,RETAIL,IN,2023-11-04,VERIFIED
CUS002334,RETAIL,IN,2022-12-25,VERIFIED
CUS002335,SME,SG,2023-01-10,VERIFIED
CUS002336,RETAIL,SG,2024-01-04,VERIFIED
CUS002337,RETAIL,IN,2023-11-25,VERIFIED
CUS002338,RETAIL,IN,2022-11-15,VERIFIED
CUS002339,SME,IN,2024-12-02,PENDING
CUS002340,RETAIL,AE,2024-06-08,VERIFIED
CUS002341,RETAIL,IN,2023-06-28,VERIFIED
CUS002342,RETAIL,IN,2024-11-28,VERIFIED
CUS002343,SME,IN,2024-09-02,VERIFIED
CUS002344,RETAIL,IN,2024-11-24,VERIFIED
CUS002345,RETAIL,IN,2021-11-14,VERIFIED
CUS002346,RETAIL,IN,2024-07-28,VERIFIED
CUS002347,SME,SG,2024-04-18,VERIFIED
CUS002348,RETAIL,AE,2021-12-14,VERIFIED
CUS002349,RETAIL,AE,2023-05-07,PENDING
CUS002350,RETAIL,IN,2023-04-15,REJECTED
CUS002351,RETAIL,IN,2022-06-27,VERIFIED
CUS002352,RETAIL,SG,2022-08-12,VERIFIED
CUS002353,RETAIL,AE,2023-06-03,PENDING
CUS002354,RETAIL,IN,2021-08-26,VERIFIED
CUS002355,SME,SG,2024-02-18,VERIFIED
CUS002356,RETAIL,SG,2024-03-10,VERIFIED
CUS002357,SME,SG,2023-01-12,VERIFIED
CUS002358,RETAIL,SG,2021-08-31,VERIFIED
CUS002359,RETAIL,IN,2021-07-26,VERIFIED
CUS002360,RETAIL,IN,2022-02-23,VERIFIED
CUS002361,RETAIL,IN,2024-12-28,VERIFIED
CUS002362,SME,IN,2022-03-18,VERIFIED
CUS002363,RETAIL,AE,2024-05-17,VERIFIED
CUS002364,SME,IN,2021-08-31,VERIFIED
CUS002365,RETAIL,IN,2024-07-27,VERIFIED
CUS002366,RETAIL,SG,2024-07-09,VERIFIED
CUS002367,RETAIL,SG,2023-01-11,VERIFIED
CUS002368,RETAIL,SG,2022-12-07,VERIFIED
CUS002369,SME,IN,2023-09-14,VERIFIED
CUS002370,RETAIL,AE,2023-02-25,VERIFIED
CUS002371,RETAIL,IN,2022-04-07,VERIFIED
CUS002372,SME,IN,2022-06-17,VERIFIED
CUS002373,RETAIL,IN,2022-04-10,VERIFIED
CUS002374,RETAIL,SG,2024-02-03,VERIFIED
CUS002375,RETAIL,SG,2022-11-10,VERIFIED
CUS002376,RETAIL,IN,2024-07-07,VERIFIED
CUS002377,RETAIL,IN,2024-01-28,VERIFIED
CUS002378,RETAIL,SG,2021-04-10,VERIFIED
CUS002379,RETAIL,SG,2024-11-03,VERIFIED
CUS002380,SME,IN,2023-03-22,VERIFIED
CUS002381,RETAIL,AE,2023-02-12,PENDING
CUS002382,RETAIL,SG,2024-02-12,VERIFIED
CUS002383,SME,AE,2024-10-23,VERIFIED
CUS002384,RETAIL,AE,2024-07-05,VERIFIED
CUS002385,RETAIL,AE,2022-03-16,VERIFIED
CUS002386,RETAIL,SG,2022-09-23,VERIFIED
CUS002387,RETAIL,IN,2022-11-13,VERIFIED
CUS002388,SME,IN,2024-06-09,VERIFIED
CUS002389,RETAIL,IN,2022-12-01,VERIFIED
CUS002390,RETAIL,SG,2024-04-20,VERIFIED
CUS002391,RETAIL,IN,2023-10-22,VERIFIED
CUS002392,RETAIL,AE,2021-05-09,VERIFIED
CUS002393,SME,IN,2023-04-16,VERIFIED
CUS002394,RETAIL,IN,2024-11-22,VERIFIED
CUS002395,RETAIL,IN,2022-09-22,VERIFIED
CUS002396,RETAIL,IN,2024-04-15,VERIFIED
CUS002397,RETAIL,IN,2024-12-25,VERIFIED
CUS002398,RETAIL,IN,2022-06-07,VERIFIED
CUS002399,RETAIL,AE,2022-07-30,VERIFIED
CUS002400,RETAIL,IN,2024-03-04,VERIFIED
CUS002401,SME,IN,2022-03-01,VERIFIED
CUS002402,SME,IN,2024-04-22,VERIFIED
CUS002403,RETAIL,IN,2023-01-30,VERIFIED
CUS002404,SME,IN,2022-11-14,VERIFIED
CUS002405,RETAIL,SG,2024-07-28,VERIFIED
CUS002406,RETAIL,SG,2022-05-03,VERIFIED
CUS002407,RETAIL,IN,2023-01-27,VERIFIED
CUS002408,SME,IN,2023-05-10,VERIFIED
CUS002409,RETAIL,IN,2022-03-06,VERIFIED
CUS002410,RETAIL,IN,2022-01-04,VERIFIED
CUS002411,RETAIL,AE,2023-02-11,VERIFIED
CUS002412,RETAIL,IN,2021-11-17,VERIFIED
CUS002413,RETAIL,AE,2024-10-20,VERIFIED
CUS002414,RETAIL,IN,2022-08-13,VERIFIED
CUS002415,SME,IN,2023-12-09,VERIFIED
CUS002416,RETAIL,IN,2022-10-16,VERIFIED
CUS002417,RETAIL,IN,2022-08-11,VERIFIED
CUS002418,SME,AE,2021-11-16,VERIFIED
CUS002419,RETAIL,IN,2022-11-12,VERIFIED
CUS002420,RETAIL,AE,2024-12-11,VERIFIED
CUS002421,RETAIL,AE,2021-04-03,VERIFIED
CUS002422,RETAIL,IN,2023-01-18,VERIFIED
CUS002423,RETAIL,IN,2024-07-14,PENDING
CUS002424,RETAIL,IN,2024-07-05,VERIFIED
CUS002425,SME,IN,2024-11-18,VERIFIED
CUS002426,SME,SG,2024-02-26,VERIFIED
CUS002427,RETAIL,IN,2023-12-24,VERIFIED
CUS002428,RETAIL,AE,2021-05-14,VERIFIED
CUS002429,RETAIL,SG,2021-11-20,VERIFIED
CUS002430,RETAIL,IN,2024-12-27,VERIFIED
CUS002431,RETAIL,SG,2023-09-18,VERIFIED
CUS002432,RETAIL,IN,2023-10-30,VERIFIED
CUS002433,RETAIL,AE,2023-04-12,VERIFIED
CUS002434,RETAIL,IN,2024-05-30,VERIFIED
CUS002435,RETAIL,AE,2023-12-23,VERIFIED
CUS002436,RETAIL,SG,2022-10-26,VERIFIED
CUS002437,RETAIL,AE,2023-01-05,VERIFIED
CUS002438,RETAIL,IN,2021-10-08,VERIFIED
CUS002439,SME,AE,2021-06-16,REJECTED
CUS002440,RETAIL,IN,2023-07-04,VERIFIED
CUS002441,RETAIL,SG,2021-11-17,VERIFIED
CUS002442,RETAIL,IN,2021-10-17,VERIFIED
CUS002443,RETAIL,IN,2023-09-05,VERIFIED
CUS002444,RETAIL,IN,2023-04-26,VERIFIED
CUS002445,RETAIL,IN,2022-08-07,VERIFIED
CUS002446,RETAIL,IN,2021-07-09,VERIFIED
CUS002447,RETAIL,SG,2022-01-13,VERIFIED
CUS002448,RETAIL,IN,2021-10-04,VERIFIED
CUS002449,SME,SG,2021-12-18,VERIFIED
CUS002450,RETAIL,IN,2024-04-26,VERIFIED
CUS002451,RETAIL,SG,2024-03-08,VERIFIED
CUS002452,RETAIL,SG,2021-08-11,VERIFIED
CUS002453,RETAIL,IN,2023-04-15,VERIFIED
CUS002454,SME,SG,2024-04-07,VERIFIED
CUS002455,RETAIL,AE,2023-11-11,VERIFIED
CUS002456,RETAIL,SG,2023-02-15,VERIFIED
CUS002457,RETAIL,IN,2022-11-16,VERIFIED
CUS002458,RETAIL,IN,2024-04-02,PENDING
CUS002459,RETAIL,SG,2024-01-15,VERIFIED
CUS002460,RETAIL,IN,2023-07-10,VERIFIED
CUS002461,RETAIL,SG,2024-03-08,VERIFIED
CUS002462,RETAIL,IN,2021-03-24,VERIFIED
CUS002463,RETAIL,SG,2024-12-04,VERIFIED
CUS002464,RETAIL,IN,2022-01-26,VERIFIED
CUS002465,RETAIL,IN,2023-11-18,VERIFIED
CUS002466,RETAIL,AE,2022-11-18,VERIFIED
CUS002467,RETAIL,AE,2023-10-29,VERIFIED
CUS002468,RETAIL,AE,2021-06-02,VERIFIED
CUS002469,RETAIL,AE,2021-04-11,VERIFIED
CUS002470,RETAIL,IN,2023-08-17,VERIFIED
CUS002471,SME,IN,2024-11-22,VERIFIED
CUS002472,RETAIL,IN,2024-05-04,VERIFIED
CUS002473,RETAIL,IN,2022-04-05,VERIFIED
CUS002474,RETAIL,IN,2021-10-29,VERIFIED
CUS002475,RETAIL,AE,2024-11-06,VERIFIED
CUS002476,RETAIL,IN,2024-12-15,VERIFIED
CUS002477,SME,IN,2023-02-14,VERIFIED
CUS002478,RETAIL,IN,2021-12-02,VERIFIED
CUS002479,SME,IN,2022-01-24,VERIFIED
CUS002480,SME,IN,2024-12-02,VERIFIED
CUS002481,RETAIL,SG,2021-03-20,VERIFIED
CUS002482,RETAIL,IN,2023-11-30,VERIFIED
CUS002483,RETAIL,IN,2024-02-16,VERIFIED
CUS002484,SME,AE,2023-08-23,VERIFIED
CUS002485,RETAIL,IN,2022-02-08,VERIFIED
CUS002486,RETAIL,SG,2023-10-14,VERIFIED
CUS002487,RETAIL,IN,2022-07-11,VERIFIED
CUS002488,RETAIL,IN,2024-01-27,VERIFIED
CUS002489,RETAIL,IN,2024-07-21,VERIFIED
CUS002490,SME,AE,2024-08-03,VERIFIED
CUS002491,RETAIL,SG,2023-04-28,VERIFIED
CUS002492,SME,IN,2024-12-28,VERIFIED
CUS002493,RETAIL,IN,2022-11-11,VERIFIED
CUS002494,RETAIL,AE,2022-01-13,PENDING
CUS002495,RETAIL,SG,2022-11-05,VERIFIED
CUS002496,RETAIL,IN,2023-04-03,VERIFIED
CUS002497,RETAIL,AE,2024-05-08,VERIFIED
CUS002498,RETAIL,SG,2024-05-20,VERIFIED
CUS002499,RETAIL,SG,2024-07-23,VERIFIED
CUS002500,SME,IN,2024-09-08,VERIFIED
CUS002501,RETAIL,IN,2022-11-05,VERIFIED
CUS002502,RETAIL,AE,2023-12-09,VERIFIED
CUS002503,RETAIL,IN,2022-06-20,VERIFIED
CUS002504,RETAIL,IN,2023-08-24,VERIFIED
CUS002505,SME,IN,2023-10-09,REJECTED
CUS002506,SME,IN,2023-03-28,PENDING
CUS002507,SME,SG,2023-08-12,VERIFIED
CUS002508,SME,IN,2024-08-13,VERIFIED
CUS002509,RETAIL,SG,2024-11-27,VERIFIED
CUS002510,SME,IN,2021-04-01,VERIFIED
CUS002511,RETAIL,IN,2024-08-04,VERIFIED
CUS002512,RETAIL,IN,2023-12-22,VERIFIED
CUS002513,RETAIL,SG,2023-06-13,VERIFIED
CUS002514,RETAIL,IN,2023-04-25,VERIFIED
CUS002515,RETAIL,IN,2022-02-17,VERIFIED
CUS002516,RETAIL,SG,2022-04-15,VERIFIED
CUS002517,RETAIL,IN,2022-09-06,VERIFIED
CUS002518,SME,IN,2023-10-25,VERIFIED
CUS002519,RETAIL,IN,2021-05-08,VERIFIED
CUS002520,RETAIL,AE,2024-09-08,VERIFIED
CUS002521,RETAIL,IN,2023-10-25,VERIFIED
CUS002522,SME,IN,2023-07-24,VERIFIED
CUS002523,SME,IN,2023-08-31,VERIFIED
CUS002524,RETAIL,IN,2022-11-19,VERIFIED
CUS002525,SME,IN,2024-10-22,VERIFIED
CUS002526,RETAIL,IN,2021-10-11,VERIFIED
CUS002527,SME,IN,2024-05-22,VERIFIED
CUS002528,RETAIL,IN,2023-08-05,VERIFIED
CUS002529,RETAIL,AE,2022-10-11,VERIFIED
CUS002530,RETAIL,IN,2021-08-05,VERIFIED
CUS002531,RETAIL,IN,2022-11-13,VERIFIED
CUS002532,RETAIL,AE,2022-11-29,VERIFIED
CUS002533,RETAIL,AE,2024-01-22,VERIFIED
CUS002534,RETAIL,SG,2022-04-03,VERIFIED
CUS002535,RETAIL,IN,2022-11-09,VERIFIED
CUS002536,RETAIL,IN,2024-11-20,VERIFIED
CUS002537,RETAIL,IN,2023-05-25,VERIFIED
CUS002538,SME,IN,2021-07-27,VERIFIED
CUS002539,RETAIL,IN,2021-09-18,VERIFIED
CUS002540,RETAIL,IN,2024-03-09,VERIFIED
CUS002541,SME,IN,2022-03-02,VERIFIED
CUS002542,RETAIL,IN,2023-10-03,VERIFIED
CUS002543,RETAIL,IN,2022-02-01,VERIFIED
CUS002544,RETAIL,IN,2022-12-30,VERIFIED
CUS002545,SME,SG,2023-10-10,VERIFIED
CUS002546,RETAIL,AE,2021-04-29,VERIFIED
CUS002547,RETAIL,IN,2024-01-29,VERIFIED
CUS002548,RETAIL,IN,2023-09-06,VERIFIED
CUS002549,SME,IN,2021-06-05,VERIFIED
CUS002550,RETAIL,IN,2024-02-28,VERIFIED
CUS002551,SME,SG,2024-03-31,VERIFIED
CUS002552,RETAIL,IN,2021-04-27,VERIFIED
CUS002553,RETAIL,IN,2023-02-25,VERIFIED
CUS002554,RETAIL,IN,2021-11-27,PENDING
CUS002555,SME,IN,2024-08-30,VERIFIED
CUS002556,RETAIL,IN,2022-06-18,VERIFIED
CUS002557,RETAIL,IN,2024-08-09,VERIFIED
CUS002558,RETAIL,AE,2023-06-08,VERIFIED
CUS002559,RETAIL,IN,2024-03-23,VERIFIED
CUS002560,RETAIL,IN,2023-05-24,VERIFIED
CUS002561,RETAIL,IN,2023-07-03,VERIFIED
CUS002562,RETAIL,IN,2021-05-12,VERIFIED
CUS002563,RETAIL,IN,2022-06-19,VERIFIED
CUS002564,RETAIL,IN,2024-09-27,VERIFIED
CUS002565,RETAIL,SG,2023-02-20,VERIFIED
CUS002566,SME,IN,2022-02-06,VERIFIED
CUS002567,RETAIL,IN,2023-02-12,VERIFIED
CUS002568,RETAIL,IN,2022-09-13,VERIFIED
CUS002569,RETAIL,IN,2023-01-15,VERIFIED
CUS002570,RETAIL,IN,2021-04-17,VERIFIED
CUS002571,RETAIL,AE,2022-06-27,VERIFIED
CUS002572,RETAIL,IN,2022-11-12,VERIFIED
CUS002573,SME,IN,2021-05-23,VERIFIED
CUS002574,RETAIL,SG,2023-12-06,VERIFIED
CUS002575,RETAIL,IN,2022-02-10,VERIFIED
CUS002576,RETAIL,IN,2022-01-06,VERIFIED
CUS002577,RETAIL,IN,2023-08-02,VERIFIED
CUS002578,RETAIL,SG,2021-03-24,VERIFIED
CUS002579,SME,IN,2023-11-15,VERIFIED
CUS002580,SME,SG,2021-07-11,VERIFIED
CUS002581,RETAIL,AE,2024-12-06,VERIFIED
CUS002582,RETAIL,SG,2023-11-16,VERIFIED
CUS002583,RETAIL,AE,2023-11-01,VERIFIED
CUS002584,RETAIL,SG,2023-09-05,VERIFIED
CUS002585,RETAIL,AE,2023-05-01,VERIFIED
CUS002586,SME,AE,2022-02-10,VERIFIED
CUS002587,RETAIL,SG,2023-05-10,VERIFIED
CUS002588,RETAIL,SG,2022-09-17,VERIFIED
CUS002589,RETAIL,AE,2024-07-25,VERIFIED
CUS002590,RETAIL,IN,2024-12-16,VERIFIED
CUS002591,SME,SG,2023-06-29,VERIFIED
CUS002592,SME,IN,2024-06-17,VERIFIED
CUS002593,SME,AE,2024-08-02,VERIFIED
CUS002594,SME,IN,2024-09-04,VERIFIED
CUS002595,RETAIL,SG,2023-12-17,VERIFIED
CUS002596,RETAIL,SG,2024-04-26,VERIFIED
CUS002597,RETAIL,AE,2024-06-13,VERIFIED
CUS002598,RETAIL,IN,2023-11-02,VERIFIED
CUS002599,RETAIL,SG,2024-01-11,VERIFIED
CUS002600,RETAIL,SG,2021-04-18,VERIFIED
CUS002601,SME,AE,2022-07-22,VERIFIED
CUS002602,RETAIL,AE,2022-05-30,VERIFIED
CUS002603,SME,IN,2022-05-17,PENDING
CUS002604,SME,IN,2024-10-17,VERIFIED
CUS002605,SME,IN,2023-02-10,VERIFIED
CUS002606,RETAIL,AE,2022-09-04,VERIFIED
CUS002607,RETAIL,IN,2021-05-28,VERIFIED
CUS002608,RETAIL,SG,2023-05-01,VERIFIED
CUS002609,RETAIL,SG,2023-12-15,VERIFIED
CUS002610,RETAIL,IN,2022-02-11,VERIFIED
CUS002611,RETAIL,IN,2024-04-18,VERIFIED
CUS002612,RETAIL,IN,2021-08-13,PENDING
CUS002613,RETAIL,AE,2023-08-21,VERIFIED
CUS002614,SME,IN,2024-10-02,VERIFIED
CUS002615,RETAIL,IN,2023-08-27,VERIFIED
CUS002616,SME,SG,2021-04-01,VERIFIED
CUS002617,RETAIL,IN,2023-05-07,VERIFIED
CUS002618,RETAIL,AE,2024-10-12,VERIFIED
CUS002619,RETAIL,IN,2023-07-30,VERIFIED
CUS002620,RETAIL,IN,2022-03-13,VERIFIED
CUS002621,RETAIL,IN,2024-10-17,VERIFIED
CUS002622,SME,IN,2021-07-17,VERIFIED
CUS002623,SME,IN,2022-02-12,VERIFIED
